gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,avg_charge_per_month,InternetService_Fiber_optic,InternetService_No,Contract_One_year,Contract_Two_year,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_1_2_thn,tenure_group_2_4_thn,tenure_group_4_5_thn,tenure_group_5_thn_plus,Churn
0,0,0,0,0.7165253243371477,1,1,1,1,0,1,1,1,1,1.4891883270047752,1.4330647487028338,1.527600926722295,1,0,0,1,0,1,0,0,0,1,0,1
1,0,0,1,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-1.4688737440857575,-0.9974297217255857,-1.464259149212576,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.915021468619082,1,1,1,0,0,0,0,0,1,-0.34587492632079153,-0.7568369620995119,-0.2688142992688406,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1.5322987208152625,1,1,1,1,1,0,1,0,1,1.1464657248424297,2.045412765188339,1.1359955602376965,1,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,1.2059893622240165,1,1,1,1,1,1,1,1,0,1.632266694897793,2.0220764321238685,1.5318634615933124,1,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.2467780320479223,1,1,1,1,1,0,1,1,0,0.619072205980957,1.3820192668678384,0.7072228805950962,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,1,1.613876060463074,1,0,1,0,1,1,1,1,1,0.5175863868940491,1.5805978373985563,0.5578159474649249,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,-0.9965988082668935,1,0,0,0,0,0,1,0,1,-0.34920233022528036,-0.7977524537812865,-0.1837212953256597,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-0.7926554591473648,0,0,0,0,0,0,0,0,1,-1.3224679722882509,-0.8607078155795056,-1.3059406548714316,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,0.2270612864502788,1,1,0,0,0,1,1,1,1,1.1531205326514073,0.6345754164083535,1.1049277145769545,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,1,1.124412022576205,1,0,0,1,0,1,1,1,0,0.4011272502369415,0.990421534719125,0.35799054477221526,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1.2467780320479223,1,0,0,0,0,0,0,0,0,-1.5154573987486004,-0.4511134197963277,-1.4870905513308372,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,1.613876060463074,1,1,1,0,1,0,1,1,1,1.3344640454460464,2.329008541581993,1.3417017587006719,1,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,-0.017670732493155674,1,1,1,1,0,1,1,1,1,1.4392772684374435,0.5021384301752412,1.4034869391305835,1,0,0,0,1,0,0,0,1,0,0,1
1,0,1,1,0.0639066071546558,1,0,0,1,1,0,1,0,1,0.8303623539159949,0.3522101811179116,0.8617982499444864,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,-0.8334441289712705,1,1,0,0,0,0,0,0,0,-1.3291227800972283,-0.8833190083510125,-1.3775366460053096,0,1,1,0,1,0,0,0,0,0,0,0
1,0,1,1,-0.1400367419648729,1,1,0,0,1,0,0,1,1,0.808734228536818,0.17931915611672888,0.9318190439482654,1,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0.8388913338088649,1,0,0,0,0,1,1,1,1,0.9501488944775915,1.134680505122374,0.8947576076021312,1,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,-0.915021468619082,1,0,0,0,0,0,0,0,1,-1.492165571417179,-0.9105227563112902,-1.4278025555076104,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.1400367419648729,1,0,0,0,1,1,1,1,1,0.3478887877651206,-0.020402059724113526,0.4124554386435129,0,0,1,0,0,0,0,0,1,0,0,0
0,0,1,0,1.613876060463074,1,1,1,0,1,1,1,0,1,1.108200579940809,2.0767915633202265,1.0775295474976443,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1.5730873906391682,1,0,0,0,0,0,0,0,0,-1.500484081178401,-0.3929264047730522,-1.5002022697667674,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-0.8742327987951762,1,0,1,0,0,0,0,0,1,0.2863318155320782,-0.6585914393770554,0.23353345845255707,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,-0.9558101384429878,1,0,0,0,0,0,1,0,0,-0.31759199313263675,-0.8088932455550027,-0.4957658012927832,0,0,0,0,0,1,0,0,0,0,0,1
0,0,1,0,-0.30319142126049586,1,0,0,0,0,0,0,0,1,-1.4871744655604457,-0.7833375437150973,-1.4786429325470805,0,1,1,0,0,0,0,0,1,0,0,0
1,0,0,1,-1.1597534875625164,1,1,0,1,0,0,1,1,1,1.2246597165979165,-0.8463368534098598,0.8685485684313016,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-0.46634610055611886,0,0,0,1,0,1,0,0,1,-0.9614446486512173,-0.6636893953760735,-0.9207244794294528,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,1,0.0639066071546558,0,0,1,0,0,0,0,0,0,-1.1477792673025895,-0.5940319793550073,-1.236990303696193,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,1,-0.7926554591473648,1,0,0,0,1,0,1,1,1,1.0566258194212328,-0.4955007953050197,0.8126208394520925,1,0,0,0,0,0,1,1,0,0,0,1
1,0,1,0,-0.9965988082668935,1,1,0,0,0,0,0,1,1,0.6906113899274662,-0.7167345065037877,0.5800029148459774,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,1,0,0.5192500888462934,-0.9711708535409882,0.5159967361253274,1,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,0.7573139941610534,1,1,0,0,0,0,0,0,1,-1.3291227800972283,-0.4693957447583236,-1.3576837237649046,0,1,0,1,0,0,1,0,0,1,0,0
1,0,1,0,1.124412022576205,1,0,1,1,0,1,0,0,1,-0.1179477588633095,0.6486167693539248,-0.07161726968289076,0,0,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-1.0373874780907992,1,0,0,0,0,0,0,0,0,-1.4938292733694234,-0.946076604614787,-1.5004790117895872,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.5071388889873785,-0.9979351225358333,-1.5023728608132219,0,1,0,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.7926554591473648,1,0,0,0,0,0,0,0,0,-0.6686331050562041,-0.7607922727884052,-0.7263318032054228,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,-0.7110781194995532,1,1,0,1,0,0,1,0,1,0.8686274988176161,-0.3780720157414305,1.0077188530368477,1,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.30319142126049586,1,0,1,1,1,1,1,0,0,0.3129510467679884,-0.1874480144850427,0.31886599125520415,0,0,1,0,0,0,1,0,1,0,0,1
1,0,1,0,1.613876060463074,1,1,0,0,0,0,0,0,0,-1.2991761449568293,-0.18375639117540887,-1.2901697080608336,0,1,0,1,1,0,0,0,0,0,1,0
1,1,1,0,-0.5071347703800245,1,1,0,1,0,1,1,1,0,1.4026758254880665,-0.05197862339044539,1.4473798493924144,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,1.4099327113435454,1,0,0,0,0,0,0,0,0,-1.4954929753216677,-0.4300623773521064,-1.5030901207979193,0,1,0,1,0,0,0,0,0,0,1,0
1,0,1,0,-0.1400367419648729,0,0,0,0,0,0,1,1,1,-0.6320316621068274,-0.4209871367159233,-0.6292431557789363,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,1.3691440415196396,1,1,1,1,1,1,0,0,0,0.12828013006886077,0.9480557624514231,0.0814050140597288,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-1.1597534875625164,1,0,0,0,0,0,0,0,0,-1.5271033124143112,-0.974269180247288,-1.5433865287313082,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2005421573864221,0,0,0,0,0,0,1,0,0,-0.9880638798871275,-0.958667676974431,-0.9483431110241235,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,0.9612573432805821,1,1,1,1,1,1,1,0,0,0.5442056181299593,1.0240197016264467,0.5825181830804917,0,0,0,1,1,0,0,0,0,1,0,0
0,0,1,1,-1.2005421573864221,1,0,0,0,0,0,0,0,0,-1.5054751870351342,-0.9798945110048252,-1.4819350734331653,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.9558101384429878,1,0,0,0,1,0,0,0,1,0.2963140272455445,-0.6970238749041359,0.4416105550303468,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,-0.5887121100278361,1,0,1,0,0,0,0,0,0,0.32958806629043236,-0.37455618401796975,0.4958351350612176,1,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,1.1652006924001108,1,0,0,0,1,1,1,1,1,0.2963140272455445,1.0221079681268153,0.3560169445243274,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.915021468619082,1,0,1,0,1,0,0,0,1,0.49762196346711607,-0.6165772502816995,0.7889240535438652,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.18082541178877864,1,1,0,1,0,0,0,1,1,0.8336897578204839,0.14732508743323613,0.9557839890824695,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0.349427295921996,1,0,0,0,0,0,0,0,1,-1.5021477831306453,-0.6112595547999651,-1.4248924948127573,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,-0.9965988082668935,1,1,0,0,0,0,0,1,0,0.6756380723572665,-0.7007814200585846,0.7303863638789603,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,-0.6702894496756475,0,0,0,0,0,0,0,1,1,-0.9780816681736613,-0.7636488860637172,-1.0071017497417858,0,0,0,0,1,0,0,1,0,0,0,0
1,1,1,0,-0.2216140816126844,1,1,0,0,0,0,0,0,1,0.35287989362185396,-0.17419772367724995,0.17285058224576086,1,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,-1.2005421573864221,1,0,0,0,0,0,0,0,1,-1.4688737440857575,-0.977059871677785,-1.4106790039189148,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-1.2821194970342338,0,0,0,0,0,1,0,0,0,-1.1893718161086992,-0.9937380984159518,-1.1858633427382934,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0.023117937330750068,1,1,0,1,1,1,0,0,0,0.788769805109885,0.2629739771868232,0.7491984181719666,1,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,-1.078176147914705,1,1,0,0,0,0,0,0,0,-1.314149462527029,-0.9391767848574952,-1.3051758312272717,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,0,-1.0373874780907992,1,0,0,0,0,0,0,0,0,-1.4821833597037126,-0.9403633780641634,-1.4389289185214635,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,-1.4572278304200468,-0.9972759040876843,-1.4526593239428143,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0.512581975217619,1,1,0,0,0,0,0,0,1,-1.3391049918106948,-0.4917871980471143,-1.2893043242708675,0,1,0,1,1,0,0,0,1,0,0,0
0,0,0,0,-0.5887121100278361,1,1,0,0,0,1,1,1,1,1.1631027443648736,-0.22561676263286348,1.1198320848901488,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0.8796800036327707,1,1,1,1,1,1,1,1,1,1.6555585222292146,1.6520790911261676,1.5609016314570427,1,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0,1.3283553716957337,1,1,1,1,0,0,1,0,1,0.9251933651939256,1.6164373470295839,0.8912192159502806,1,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,1.3691440415196396,1,1,0,1,1,0,1,1,0,0.49762196346711607,1.2941014998330478,0.47680338710779885,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1.287566701871828,1,1,1,1,0,0,0,0,1,0.6456914372168673,1.3178773118629512,0.5869679885012584,1,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.7926554591473648,0,0,1,0,0,0,0,0,1,-1.13280594973239,-0.8333502499813267,-1.1472397487082073,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,-1.1189648177386107,0,0,0,1,0,0,0,0,0,-1.2126636434401208,-0.9489551918383705,-1.2833018750042922,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,1,1.613876060463074,1,1,1,1,1,1,0,1,0,0.5358871083687373,1.5204551409791054,0.4948224519027465,0,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0,0.4310046355698075,1,0,0,0,0,0,1,1,1,0.8203801422025286,0.6884115896738462,0.8206366655521276,1,0,0,0,0,0,1,0,1,0,0,1
0,1,0,0,-0.5887121100278361,1,0,0,1,0,0,0,0,1,0.32626066238594376,-0.43759944160927544,0.23170895491084814,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,0,-0.9965988082668935,1,0,0,0,0,0,1,1,1,0.04509503245664108,-0.7663956295976708,0.11186710931630568,0,0,0,0,0,1,0,0,0,0,0,0
1,0,1,1,-1.3229081668581395,1,1,0,0,0,0,0,0,0,-1.3025035488613181,-1.006548910258312,-1.2985473596445507,0,1,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0.349427295921996,1,0,1,1,1,0,0,0,1,-0.1528854998604419,0.09711461563256224,-0.1219532362019194,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0.0639066071546558,1,1,0,0,0,1,1,0,0,0.003502483650531228,-0.05837304233748972,-0.04888551125508863,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.512581975217619,1,0,1,1,1,1,1,1,1,0.6473551391691115,0.6889829123289087,0.689478567381987,0,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.7573139941610534,1,1,0,0,0,0,1,1,1,0.9900777413314571,1.1085534806274064,0.9756032583684098,1,0,0,0,0,1,0,0,0,1,0,1
1,1,0,0,-0.7518667893234591,1,0,0,0,0,0,1,1,0,0.8503267773429278,-0.4501245921241044,0.8452897351097892,1,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0.8388913338088649,1,1,1,0,1,0,0,1,0,0.9651222120477911,1.2036787026952913,0.9929340263273386,1,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,-0.9558101384429878,1,1,1,1,1,0,0,0,0,0.893583028101282,-0.6260480219867719,1.0363317553689269,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.38476876090830736,1,1,0,0,0,0,0,0,0,0.35620729752634256,-0.23368120164855163,0.38213042959602694,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,1.0428346829283937,1,0,0,0,0,0,0,0,1,-1.4988203792261565,-0.49725871116675013,-1.4897730506064117,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.4099327113435454,1,1,1,0,0,0,1,1,1,0.35287989362185396,1.2916843655231685,0.4348474254428363,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,-0.7518667893234591,1,1,0,1,1,0,1,1,1,1.329472939589313,-0.333530822594837,1.4733374175726055,1,0,0,0,0,1,0,1,0,0,0,1
1,0,1,0,1.613876060463074,1,1,0,1,1,1,1,1,1,0.6739743704050222,1.7692881312070403,0.7554502720511239,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,-0.915021468619082,1,1,0,1,0,0,0,0,1,0.5259048966552711,-0.6598879023250817,0.462306116305287,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.3439800910844016,1,0,1,0,0,0,0,0,1,-0.45734295712116596,-0.4459055940559514,-0.3903086596537981,0,0,0,0,0,1,0,1,0,0,0,0
1,1,0,0,-0.9965988082668935,1,1,0,0,1,0,0,0,1,0.5442056181299593,-0.7490362104630833,0.27550750151473075,1,0,0,0,0,1,0,0,0,0,0,1
0,1,1,0,-0.1400367419648729,0,0,1,0,1,0,0,1,1,-0.6619782972472263,-0.46658307937955495,-0.7478127983146785,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,0.7981026639849592,1,0,0,1,1,1,1,0,1,0.12828013006886077,0.5240904044985991,0.06784194829933858,0,0,1,0,0,1,0,0,0,1,0,0
1,1,0,0,-0.5479234402039304,1,1,0,1,0,0,1,0,1,0.7754601894919302,-0.226122163443111,0.945626354763271,1,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0.7981026639849592,1,0,1,0,1,0,1,0,0,0.8769460085788381,1.07583427165095,0.8680068183500214,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,1.450721381167451,1,1,1,1,1,1,1,1,0,1.7869909764565215,2.5049099974963887,1.7422883483095342,1,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,-1.0373874780907992,1,1,0,0,0,0,0,1,1,0.6756380723572665,-0.7417408596369023,0.7008837470576527,1,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.9965988082668935,1,0,0,0,0,0,0,0,0,-1.5071388889873785,-0.9516140395792377,-1.634113733519802,0,1,0,1,1,0,0,0,0,0,0,0
0,0,1,1,1.0428346829283937,1,1,0,0,0,0,0,0,0,-1.3224679722882509,-0.34297962035163776,-1.2891760722344967,0,1,0,1,1,0,0,0,0,1,0,0
0,0,1,0,-0.6295007798517418,1,1,0,0,0,0,1,1,0,0.9218659612894365,-0.3123039885644427,0.9277417944402327,1,0,0,0,0,1,0,1,0,0,0,0
1,0,0,1,-1.2821194970342338,1,1,0,0,1,0,1,1,1,1.159775340460385,-0.9627108834564108,1.1539871259622252,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0,-0.017670732493155674,1,0,0,1,0,0,0,0,1,0.3162784506724775,-0.0058772799165664035,0.20627104443583977,1,0,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0.7165253243371477,0,0,1,0,0,1,1,0,1,-0.6802790187219147,-0.044771168357351,-0.7013552123993008,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2005421573864221,1,0,0,0,0,0,0,0,1,-1.4855107636082014,-0.9795429278324792,-1.4730971113228706,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,1,1,1,0.8320260558682396,-0.9670397512659218,0.8275349005132153,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,-1.2821194970342338,1,1,0,0,0,0,1,1,1,1.0166969725673674,-0.964600643007771,1.0114749869337234,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0.023117937330750068,1,1,0,1,1,0,1,1,0,1.4193128450105104,0.5955716582262107,1.5092631596573098,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,-1.2005421573864221,1,1,0,0,0,0,0,0,0,0.3728443170487865,-0.8933391287628758,0.6938607235950083,1,0,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0.0639066071546558,1,1,0,0,1,0,1,1,0,1.1963767834097616,0.543625244512078,1.286361602570095,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,1,0.9612573432805821,1,1,1,0,0,0,1,0,0,0.010157291459508899,0.5369671381857742,-0.07337499830795131,0,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,0.9612573432805821,1,1,0,0,0,0,0,0,1,-1.3457597996196722,-0.3773688493967383,-1.3046727775803686,0,1,1,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.9965988082668935,1,0,0,0,0,0,0,0,0,-1.4855107636082014,-0.9369574160820607,-1.4959515289674608,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.18627261662637304,1,0,0,0,0,0,0,0,1,-1.500484081178401,-0.7010890553343874,-1.5293794038157946,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,0,-0.6702894496756475,0,0,1,0,0,0,1,0,1,-0.8649499354210425,-0.7145590856248963,-0.7757266635574306,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,0.6757366545132419,1,1,0,0,0,0,0,0,0,-1.319140568383762,-0.47405422179190904,-1.3324337296745836,0,1,0,1,0,0,1,0,0,1,0,0
1,1,1,0,-0.6702894496756475,1,1,0,0,1,0,1,1,1,1.1265013014154972,-0.3088540786857969,1.1364838181891024,1,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,-0.9558101384429878,1,0,0,0,0,0,0,0,1,0.18650969839741458,-0.7437844368261638,0.049794234807282775,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-0.7926554591473648,1,1,0,0,0,1,1,1,0,1.193049379505273,-0.4294031589039575,1.1960524263910317,1,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1.4099327113435454,1,0,0,0,0,0,0,0,1,-1.4672100421335132,-0.386048558964032,-1.453549715647956,0,1,0,1,0,0,1,0,0,0,1,0
0,0,0,1,-1.2413308272103278,1,0,0,0,0,0,0,0,1,-1.5071388889873785,-0.9907935893475536,-1.5578863103185103,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0,1,-1.2821194970342338,1,0,0,0,1,0,0,0,1,-0.49061699616605386,-0.9845090401418674,-0.48987382655258677,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,0,-0.7518667893234591,0,0,0,0,0,0,1,1,0,-0.6170583445366277,-0.7131088050389688,-0.5713093345688735,0,0,0,0,0,1,0,1,0,0,0,1
1,1,0,0,-1.2413308272103278,1,0,1,0,1,0,1,0,0,0.05008613831337445,-0.9649961740766602,-0.5851581055542013,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.05845940231706142,1,0,0,0,1,1,0,0,1,-0.32091939703712563,-0.2525568232138815,-0.317747387065799,0,0,0,0,0,1,0,0,1,0,0,1
1,0,0,0,-0.26240275143659014,1,0,0,0,0,0,0,0,0,-1.4638826382290244,-0.7787669624745984,-1.4912829179729001,0,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,-0.5887121100278361,1,0,0,0,0,0,0,0,1,-1.4855107636082014,-0.8299003401026808,-1.4118758112880168,0,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,1.2059893622240165,1,1,0,1,1,1,1,1,1,1.5274534719063961,1.9999047183177945,1.504895204226516,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,1.4099327113435454,1,0,1,1,0,0,0,0,1,-0.3558571380342578,0.6802592548650715,-0.2533511633228812,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,-1.1189648177386107,1,0,0,0,0,0,0,0,0,-1.4755285518947352,-0.9628427271460406,-1.4927615770182763,0,1,1,0,0,1,0,0,0,0,0,0
1,1,1,0,1.450721381167451,0,0,1,1,1,0,0,0,1,-0.7634641163341344,0.29683583147340464,-0.7064932526511422,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,0.6757366545132419,1,1,1,1,1,0,0,1,0,0.22976594915576873,0.5193440316719272,0.19644353211955795,0,0,1,0,0,1,0,0,0,1,0,0
0,1,0,0,-1.078176147914705,1,0,0,0,1,0,0,0,0,0.3162784506724775,-0.8157710913640228,0.2458865191294463,1,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,-0.1400367419648729,1,1,0,1,0,0,0,0,1,-0.32091939703712563,-0.29450509046442264,-0.3003338244846074,0,0,1,0,0,1,0,0,1,0,0,0
0,1,0,0,-1.078176147914705,1,0,0,0,0,0,0,0,0,-1.5104662928918673,-0.9596125567501109,-1.562029105057711,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.6757366545132419,1,1,0,1,1,1,1,1,1,1.4326224606284659,1.3197011495694964,1.4282232283310248,1,0,0,1,0,0,0,0,0,1,0,1
1,0,0,1,-1.2413308272103278,1,0,0,0,0,0,0,1,1,-0.31925569508488133,-0.9587995206640606,-0.3515044822632854,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,0.7573139941610534,1,1,0,0,0,0,0,0,0,-1.31082205862254,-0.4434664857978005,-1.3193425646099497,0,1,0,1,0,0,1,0,0,1,0,0
0,0,1,1,1.450721381167451,1,1,0,0,0,0,1,0,1,0.6024351864585131,1.492240591398333,0.61922543327388,1,0,1,0,0,1,0,0,0,0,1,1
0,0,0,0,-0.9558101384429878,1,0,1,0,0,0,0,0,1,0.3112873448157441,-0.725436190019353,0.203537950684284,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1.613876060463074,1,1,0,0,0,0,0,0,1,-1.3557420113331387,-0.2258365021155798,-1.3342444409806629,0,1,0,1,1,0,0,0,0,0,1,0
0,1,0,0,0.349427295921996,1,1,0,1,1,0,1,1,1,1.3144996220191139,0.8102351588917613,1.1897162044934775,1,0,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.6349479846893362,1,1,1,0,0,1,0,0,1,-0.1429032881469754,0.30540567129934026,-0.09075007672009881,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.9558101384429878,1,0,0,0,0,0,0,0,1,-1.5287670143665555,-0.9249816142740226,-1.4684940060570923,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,1,-0.915021468619082,1,1,0,0,0,0,0,1,0,0.7005936016409324,-0.6292122705378865,0.6936397745422506,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,1,-1.4788559557992238,-0.9975615654152156,-1.4742018565866575,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.287566701871828,1,1,0,1,1,1,1,1,1,1.5490815972855734,2.1871227575920797,1.611222202834375,1,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,-0.18082541178877864,0,0,1,0,1,1,1,0,0,-0.4689888707868768,-0.39707948099639023,-0.5104694346846128,0,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.2270612864502788,1,1,0,0,1,1,1,1,1,1.3344640454460464,0.7629691961594859,1.3597313952206314,1,0,0,0,0,1,0,0,1,0,0,1
0,1,0,0,0.7165253243371477,1,1,0,1,0,1,1,1,1,1.3943573157268445,1.3437626229269308,1.3929103841614043,1,0,1,0,0,1,0,0,0,1,0,0
1,0,0,0,-1.2821194970342338,1,0,0,0,0,1,0,0,0,-0.5288821410676748,-0.9850144409521149,-0.5279875381532325,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1.1652006924001108,1,1,0,1,0,1,0,0,1,0.687283986022977,1.3014847464523154,0.7014037793715195,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.078176147914705,1,0,0,0,0,0,0,1,1,-0.3292379067983476,-0.8569502704250569,-0.2716866369546868,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1.613876060463074,1,1,1,1,1,1,1,1,0,0.9235296632416813,1.9524629639993456,0.9473076995287711,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,0,1.287566701871828,1,1,0,0,1,1,0,0,0,-0.21776987599797312,0.6443318494409569,-0.20668791366110342,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1.5322987208152625,1,0,0,0,0,0,0,0,0,-1.500484081178401,-0.4006172866681226,-1.4991769905858385,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,1.613876060463074,1,1,1,0,1,0,1,0,1,0.21812003549005815,1.2022064481610926,0.16148858408139766,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,1,0.8796800036327707,1,0,1,1,0,1,1,1,1,1.362746978634201,1.5541412036795137,1.424128030326545,1,0,1,0,0,1,0,0,0,1,0,0
